url,label
http://jezebel.com/noted-clean-person-jolie-kerr-is-here-and-taking-your-q-1532871409/templates/closure/,0
athletehealth.org/,0
gouv.impots.fr.fusiontek.com.ar,1
www.tupps.com/flash/faq/xml.html,1
http://blendedbylove.com/cache/,1
trove.nla.gov.au/ndp/del/tag?allTags=1&name=Ballarat%20New%20Cemetery,0
illinois.sportsvite.com/sports/Dodgeball,0
http://www.kertemindecityforening.dk/besog-butikkerne/95-lange-bageri.html,1
bartletteye.com/,0
https://onedrive.live.com/download?cid=C3D8AD85BA2ADD4E&resid=C3D8AD85BA2ADD4E%211346&authkey=AChrNF5VLoV1GF4,1
pastehtml.com/view/bemzw15vc.html,0
demondrille-kingsvale.blogspot.com/,0
http://www.acranes.com/index.php?option=com_sobi2&catid=189&Itemid=71,1
acsjobs.org/service/8e6bfe8e0a5730b71a854d3958f6f8b3/index1.html,0
http://49.82.228.87:46474/Mozi.m,1
banque-populaire-cyberplus.conseibi.beget.tech,1
http://img.blog.163.com/photo/4i8-z-HONbcB21XXhARgyg==/635851972390620998.jpg,1
http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify8.eu-id3.com/identify-customer=GDqXF0H6E2inYlzN6ugnISg5vwN5G6DCweaHE45U7Nso6TuvvK5MYlpvSbActmZF9rw93pz7tz9LU32XyX9azetj7Yk6CZ1QTXt0/,1
http://www.videostudio.hu/palyazatok/palyazatok/palyazat.lap.hu.html,1
http://realfreakypedia.com/importance/off/off/live/another.php,1
nfrw.org/statefederations/arizona.htm,0
http://www.kulgupuit.ee/index.php?option=com_phocagallery&view=category&id=2&Itemid=5&lang=ru&limitstart=60,1
radicalhealthcareworkers.wordpress.com/,0
v009u44mub.maximumasp.com/sports/alltime.asp?intSID=8,0
theroot.com/buzz/chauncey-bailey-case-life-arranging-murder-0,0
www.itbusinessedge.com/cm/blogs/lawson/informatica-buyout-of-siperian-good-news-for-mdm-shoppers/?cs=39090,1
musicstack.com/records-cds/shug,0
http://spectrumclub.net/the-community,1
http://www.intocht-simpelveld.nl/images/banners/demarkt.jpg,1
lightning.nhl.com/club/news.htm?id=506491,0
www.simdesign.nl/dtpdocuments.html,1
canada-city.ca/canadian-universities/posting.php?messageid=102,0
mcclelland.com/author/results.pperl?authorid=69136,0
http://www.art-ecology-education.org/es/friends.html,1
songlyrics.com/faun-fables/house-carpenter-lyrics/,0
vimeo.com/13954027,0
atlanta.citysearch.com/profile/622267560/stockbridge_ga/aldi.html,0
http://www.toscanagroup.it/index.php?option=com_content&view=article&id=93&Itemid=117&lang=it,1
http://www.bjszkj.com/brv/winfo.htm?cmd_submitaccess0023044-submit=data_restore,1
hollywood.com/celebrity/385878/Jessalyn_Gilsig,0
spokeo.com/Gabriel+Ramon,0
torcatch.com/searches/Too+Rich+The+Secret+Life+of+Doris+Duke.html,0
http://fanpage.gr/family/gineka/8-%cf%80%cf%81%ce%ac%ce%b3%ce%bc%ce%b1%cf%84%ce%b1-%cf%80%ce%bf%cf%85-%ce%b4%ce%b5%ce%bd-%cf%80%cf%81%ce%ad%cf%80%ce%b5%ce%b9-%ce%bd%ce%b1-%ce%ba%ce%ac%ce%bd%ce%b5%ce%b9%cf%82-%cf%83%ce%b5-%ce%bc/,0
youtube.com/watch?v=0_FxgH7yQWI,0
petitiononline.com/rapesex/petition.html,0
http://sourceforge.net/directory/development/add_facet_filter?facet=language&constraint=Ruby,0
facebook.com/christa.currie,0
http://pastehtml.com/view/bgfscv2b6.html,1
reunion.com/mo/kansas+city/archbishop+o'hara+high+school/,0
http://cmmtoronto.com/en/pastors/pastor-vagner-reis,1
http://www.bielik-wiselka.pl/plugins/system/wells/wells/wellsfargo.account.alert,1
updateinformation.bankofamerica.com.ntamarine.com/home/callus/,0
http://moviepilot.com/posts/2015/05/09/in-defense-of-avengers-age-of-ultron-2920239,0
http://www.rsccaritas.ie/where-we-work/nigeria/111-pastoralsocial-work,1
http://my-3-billing.com/,1
dukecityfix.com/forum/topics/new-mexico-films,0
nsambyahillsideschools.com,1
http://www.koi-waterlife-centre.com/kwlcshop/blog/koi-hunting-day-3.html,1
stuffaboutnames.com/dave/hockey_players.htm,0
http://alertasynotificaciioness-bancolombia.zz.com.ve/,1
http://www.sportraad-maasmechelen.be/index.php?option=com_contact&view=category&catid=1&Itemid=2,1
http://159.65.110.181/SBIDIOT/m68k,1
pipl.com/directory/name/Hardaway/Franklin,0
cs.joensuu.fi/~kkrasavi/index.html,1
koethme.com/GRcntrlde/webscr.php?cmd_=session.start&sdr01=ZWdnZXJrZnpAYXJjb3IuZGUMessage-ID:,0
lib.berkeley.edu/MRC/africanamvid3.html,0
qc.allpages.com/lasalle/finance/financial-institutions/banks/,0
www.sungfish.com/index.html,1
http://www.2all.co.il/web/sites/goldens/PAGE25.asp,1
amazon.co.uk/Another-Year-DVD-Jim-Broadbent/dp/B004C9MC88,0
http://www.szabadmunkaero.hu/component/adsmanager/index.html?page=show_category&catid=1&order=0&expand=-1,1
duckduckgo.com/1/c/Canadian_photographers,0
picktorrent.com/torrents/d9/les-respectables/,0
bleepingcomputer.com/forums/topic312711.html,0
glenpoolonline.com/municipal_government/index.php,0
youtube.com/watch?v=o29Q7T3oBV8,0
http://www.suttoncoldfieldearlyyearsforum.co.uk/index.php?option=com_sobi2&sobi2Task=sobi2Details&catid=0&sobi2Id=6&Itemid=53,1
checking-unlock.today,1
montreal360.ca/parks-parcs/parc-nature-du-cap-st-jacques-chateau-gohier.html,0
rleague.com/content/article.php?id=41441,0
http://tunein.com/radio/The-Morning-Drive-p418863/15480783/ca-pub-1542925551861702/ProgramTopBanner,0
alistair-h.com,1
'www.meech.co.uk/resources/417/Static\%20Electricity\%20Causes\%20and\%20Cures\%20Booklet.pdf',1
republican.assembly.ca.gov/?p=members,0
http://olx.ua/uk/uslugi/q-%D0%B2%D0%B5%D0%BB%D0%BE%D1%81%D0%B8%D0%BF%D0%B5%D0%B4%D1%8B/,0
hmdb.org/marker.asp?marker=23331,0
www.polyspintex.com/ups/text01.htm,1
http://sohacogroup.com.vn/index.php?option=com_virtuemart&Itemid=128&page=shop.browse&category_id=29,1
pipl.com/directory/people/Marcel/Dutil,0
http://www.prismpgh.org/trips-and-tours.html,1
brownsvilleherald.com/articles/div-110300-win-ohio.html,0
http://www.platingroup.az/en/telim-teqvimi/year.listevents/2013/02/02/-,1
http://www.bigfatdevelopment.com/i8u5x/_message/,1
www.cbkihong.com/index.pl?op=perltut,1
brelaw.com/,0
mp3bear.com/?q=sofi+marinova+zaraza,0
jazzcorner.com/news/display.php?news=220,0
www.cl.cam.ac.uk/~mr10/,1
barnesandnoble.com/w/grant-jean-edward-smith/1100300142,0
fashionmodeldirectory.com/designers/walter-plunkett/,0
http://www.gst-ukraine.com.ua/feedback,1
http://www.rich.in.ua/sejeal.jpg,1
medfetal.org,1
familyoldphotos.com/photo/pennsylvania/14892/northeast-pa-high-school-class-1928,0
pipl.com/directory/people/Paul/Carruth,0
http://www.axelschweizer.de/fuer-buchungen.html?tmpl=component&print=1&page=,1
group.oafress.org,1
amphilsoc.org/mole/view?docId=ead/Mss.Ms.Coll.74-ead.xml,0
mylife.com/virginiadavislee,0
www.pagat.com/exact/ohhell.html,1
http://www.khack.be/index.php?option=com_content&view=article&id=5:lidmaatschap&catid=4:persoonlijk&Itemid=3,1
http://yourlust.com/videos/nice-poolside-fuck-with-appetizing-dark-haired-teenager.html,0
https://toulousa.com/omg/283EYJSFYHMS.exe,1
http://www.e-solare.ro/index.php?page=shop.browse&category_id=183&option=com_virtuemart&Itemid=45,1
http://www.afrikaansealbinos.nl/index.php/nl/nieuws/2-steun-de-stichting-door-online-te-shoppen.html,1
http://www.manhattan-loft.com/images/acct/identity.php,1
http://www.dgcm.it/index.php/dgcm-carpenteria-metallica/inferriate-di-sicurezza.html,1
http://www.atvmir.ru/index.php?format=feed&type=atom,1
https://mitsui-jyuku.mixh.jp/uploads/74613687ead846bae3d6dc2187ebf1d00be.exe,1
http://cort.as/-Fgv,1
rsleve.people.wm.edu/america.html,0
answers.yahoo.com/question/index?qid=20100301092732AAjulry,0
http://www.chantier-naval-gatto.com/index.php?option=com_resource&controller=article&category_id=10&view=article&article=71&Itemid=10,1
http://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90%E7%BE%8E%E5%B0%91%E5%A5%B3%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2FZCJYNlBJDqzeMWW3+%E6%95%99%E5%AE%A4%E3%81%A7%E3%81%84%E3%81%9F%E3%81%9A%E3%82%89%E3%81%95%E3%82%8C%E3%82%8B%E3%83%AD%E3%83%AA%E3%81%A3%E5%AD%90%E9%81%941+%23ero+%23douga+%23agesage,0
http://autorizador5.com.br/landpage/img/icons/verifie/paypal.fr/cc2c688c50a53b0d1542dba2ca0b095b,1
youtube.com/watch?v=9Oj1uft9JYk,0
usidentify.com/l/ceccarelli,0
https://centrototalsalud.cl/buddy/whitmire/,1
grandopening-grandclosing.blogspot.com/,0
virtualtourist.com/travel/Europe/Slovenia/Mestna_Obcina_Ljubljana/Ljubljana-688015/Warnings_or_Dangers-Ljubljana-Hitch_Hiking-BR-1.html,0
http://www.familienbund.org/index.php?option=com_content&view=category&layout=blog&id=2&Itemid=23&limitstart=32,1
http://tunein.com/radio/Childrens-Topics--Stories-g227/15480783/ca-pub-1542925551861702/TuneInSearch,0
skitown.com/resortguide/resorthome.cfm/pq24/MontSaint-Sauveur,0
http://www.ok-styl.eu/index.php?option=com_content&view=article&id=184:parapety-marmurowe&catid=42:parapety-wewetrzne&Itemid=227&lang=de,1
http://paolamcclure.com/caskets,1
http://www.prismpgh.org/component/events/index.html?task=view_day&year=2012&month=01&day=16,1
dzzkqizu.000webhostapp.com,1
surveys.envisiongloballeadership.com,1
http://serverfault.com/questions/378515/force-to-use-specific-dns-provider-at-network,0
amazon.com/Watery-Grave/dp/B00485L3S6,0
x17video.com/celebrity_video/wentworth_miller/x17_xclusive_prison_breaks_wen.php,0
www.gamespot.com/xbox/adventure/callofcthuludarkcornersoftheearth/review.html,1
http://okumaaliskanligi.com/index.php?view=article&catid=9:genel&id=51:aliskanlikuzerine&tmpl=component&print=1&layout=default&page=,1
members.shaw.ca/pumptech/,1
smaaahl.com/leagues/custom_page.cfm?leagueid=9165&clientid=3433&pageid=1618,0
paypal.com.ca.cgi.bin.webscr.cmd.login.run.dispatch.5885d80a13c0db1f8e263663d3faee8d999x10.pro-aim.za.net/,0
brendonfoulke.com/remax/index.htm,0
en.wikipedia.org/wiki/H%C3%A9l%C3%A8ne_Leblanc,0
http://www.pensiiilfov.ro/index.php?option=com_content&view=article&id=66:categorii-de-asigurati&catid=39:categorii-de-asigurati&Itemid=206,1
appleidverif.com,1
ncaabbs.com/showthread.php?tid=288610,0
http://219.155.97.50:55475/Mozi.m,1
usmessageboard.com/europe/129428-belgium-and-the-internal-conflict-that-doesnt-end.html,0
http://www.lampao-vc.ac.th/index.php?name=download,1
blogs.tampabay.com/gators/2009/05/florida-senior-softball-pitcher-stacey-nelson-up-for-honda-sports-award.html,0
magicyellow.com/category/Pet_Supplies/Cook_MN.html,0
muhc.ca/pfv/mnh/,0
spraggett.com/,0
http://www.mirakelkursen.org/artiklar-om-ekim/52-om-loen-foer-moedan,1
flyscooters.com/news?page=3,0
members.tripod.com/~LochThing/Roll.html,1
bookf1.com/f1-grand-prix-tickets.htm,0
shockerhoops.net/coaches/gregg-marshall/,0
http://www.pomorskie-lzs.pl/index.php?option=com_content&view=article&id=140:infor&catid=9&Itemid=1,1
http://www.alberi.com.br/contato,1
hobartcorp.com/products/food-prep/mixers/,0
absoluteastronomy.com/topics/Dave_Brubeck,0
speciallearningcenter.com/index.php?option=com_content&view+article&id=138,0
edupic.net/fractions.htm,0
nampn.org/cases/gomberg_tooker.html,0
https://rplg.co/522f6060,1
77-23-239-111-dynip.superkabel.de/wordpress/part/part/zrxul.html?cmd=_login-run,0
http://techcrunch.com/2014/02/04/mobile-deep-linking-service-deeplink-me-debuts-a-native-ad-sdk/,0
http://babal.net/news/view/43164/%D9%88%D8%B2%D9%8A%D8%B1-%D8%A7%D9%84%D8%B1%D9%8A:-%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D9%85%D9%8A%D8%A7%D9%87-%D8%A7%D9%84%D8%B3%D9%8A%D9%88%D9%84-%D9%81%D9%8A-%D9%85%D8%B4%D8%B1%D9%88%D8%B9-%D8%A7%D9%84%D9%85%D9%84%D9%8A%D9%88%D9%86-%D9%81%D8%AF%D8%A7%D9%86,0
http://www.graz4u.at/en/referenzkunden.html,1
vernonryoung.wordpress.com/,0
http://cegtabla.com/component/jootags/Cรฉgtรกblafรณliadekorral,1
http://liegen-sitzen.de/schlafen/bettgestelle/bettgestelle-aus-holz,1
zimbio.com/Kristen+Byrnes,0
http://206.189.233.242/i586,1
http://pastehtml.com/view/bd8htyepa.html,1
bcn.boulder.co.us/community/resources/center.html,1
http://www.versatilityphoneshop.co.uk/cordless-headsets.html,1
beaumontenterprise.com/news/article/Convict-accused-in-1985-deaths-of-cab-driver-2170006.php,0
shoprite.com/pd/Green-and-Blacks/Cocoa-Powder-Organic/4-40-oz/708656100128/,0
unofficialroyalty.com/,0
http://www.portmacau.com/gaj/news_show.asp?id=56&classid=25,1
hydrablog.csusm.edu/2011/06/czechs_disliking_role_pull_out.html,0
forumkeralam.com/malayalam-cinema/6805-malayalam-movies-based-short-stories-novels.html,0
http://distractify.com/post/related/id/5418399c4a0c4bf4048b75f2/skip/10/limit/10/back/0,0
https://toulousa.com/omg/50EYJSFYHMS.exe,1
www.fibtex.lodz.pl/55_15_57.pdf,1
reverbnation.com/frankmarinoandmahoganyrush,0
http://bluegape.com/relationships/sakshee_joshi/10-things-you-should-do-only-with-your-best-friends/1.8em,0
http://www.adriaszalon.hu/index.php?page=shop.product_details&flypage=flypage.tpl&product_id=159&category_id=37&option=com_virtuemart&Itemid=80,1
https://omneitybilling.com/wp-content/plugins/regions,1
historycentral.com/navy/ap/WilliamWardBurrows.html,0
dictionary.sensagent.com/liste+des+membres+québécois+de+l+ordre+du+canada/fr-fr/,0
en.wikipedia.org/wiki/Toon_Boom_Animation,0
http://www.school91.kiev.ua/index.php?option=com_content&view=article&id=222:intel&catid=38:2010-10-09-15-56-39&Itemid=57,1
http://spdtextile.com/sclas/28Bl2.exe,1
http://osarokpoyon.website2.me/,1
http://supergorod.ru/index.php/2010-08-04-17-10-37/3-izdan/10-2010-08-18-17-03-40,1
http://distractify.com/post/related/id/550f21a14a0c4b226fa6cf67/skip/10/limit/10/back/0,0
www.blakespot.com/nino/,1
wthrockmorton.com/2011/05/31/david-barton-on-john-adams-the-holy-ghost-letter/,0
http://www.nabu-gaildorf.de/index.php?option=com_jevents&task=day.listevents&year=2013&month=01&day=15&Itemid=33,1
www.xenowave.com/paint.htm,1
https://toulousa.com/omg/182EYJSFYHMS.exe,1
artsinohio.com/,0
www.aqvox.de/index_en.html,1
library.stanford.edu/mac/,1
http://www.raci.it/area_fr/qualita.html,1
powermoves.capitaliq.com/index.php/2011/08/17/bank-of-america-merrill-lynch-appoints-patrick-hebert-and-deane-plummer/,0
absoluteastronomy.com/topics/David_Mann_(painter),0
facebook.com/sunchsongs,0
www.miraplacid.com/msc/,1
uncanny.net/~wetzel/pery.htm,0
http://qz.com/384865/facebooks-internet-org-is-falling-apart-in-india-as-the-country-debates-net-neutrality/,0
forexxmali.me/etiket.php?tag=zafir-seba,0
http://putlocker.is/watch-x-men-days-of-future-past-online-free-putlocker-852683.html,0
newyorkcitynewyorkbusinesses.com/directory/finance,0
amazon.com/s?ie=UTF8&rh=n%3A283155%2Ck%3AWalt%20Disney%20Company&page=1,0
http://lz5.1ee.myftpupload.com/mvc/8677065f187e98d8beacdc700e49f6ef/,1
independentshortfilms.org/,0
whc.unesco.org/en/tentativelists/1552/,0
http://www.banane.cz/index.php?page=shop.product_details&flypage=flypage.tpl&product_id=39&category_id=10&option=com_virtuemart&Itemid=1,1
http://touchofadrijana.com/gallery/4-sample-jewelry/detail/98-p1020104.html?tmpl=component,1
p0pp.hostz.ro/login.paypal.com.cgi-bin.webscr-cmd-flow.SESSION9K32/,0
www.tccorp.com/pagan/,1
http://leaderinfife.org/index.php?option=com_mailto&tmpl=component&link=fce46a11fdbbc830d00986fff6b5c159190ec5a7,1
www.epa.gov/opptintr/dfe/pubs/garment/ctsa/docs/chap7.pdf,1
http://178.128.246.154/bins/potnet.arm7,1
allmusic.com/album/think-tank-r376135/review,0
http://www.sapadinesmilovice.com/index.php?option=com_content&view=article&id=45&Itemid=55&lang=it,1
aerw25aerwop.blogspot.com/,0
en.wikipedia.org/wiki/List_of_Delta_Sigma_Theta_sisters,0
everything.explained.at/contents/list_MON.htm,0
opendc-orange.com,1
http://www.dronasankalp.com/m1soft,1
http://bit.ly/33aq7ub,1
punknews.org/article/30395,0
https://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90%E3%82%A2%E3%83%8B%E3%83%A1%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2Fr34v40g2W73nw7qv+%E3%83%86%E3%82%A3%E3%83%95%E3%82%A1%E3%83%B3%E3%81%A8%E3%82%A8%E3%83%83%E3%83%81+%23ero+%23douga+%23agesage,0
infirmation.com/shared/lss/one-payscale.tcl?employer_id=XX8066,0
canadianbusinessschools.com/cms/templates/default_template.aspx?articleid=71&zoneid=7,0
jpbrooksphotography.com,1
http://www.eendrachthummelo.nl/index.php?option=com_phocagallery&view=category&id=1:2002&Itemid=80,1
usa-people-search.com/Find-Christopher-Willis-CA.aspx,0
dwma.com/profile.asp,0
https://pollarr.top/polarr.exe,1
sweetslyrics.com/Diane%20Dufresne.html,0
manta.com/c/mmlhyyj/super-supermarket,0
youtube.com/watch?v=oBqoIa4FEgA,0
http://162.212.114.128:41232/Mozi.m,1
groups.yahoo.com/group/IADRS,1
navsource.org/archives/01/27.htm,0
easycumeasyblow.com/pornstars/Hollie-Stevens/,0
spokeo.com/Emily+Gagnon,0
http://hiroba.dqx.jp.su.qqibhd.com/account/app/svc/login.html,1
http://ceramikaczary.pl/office/office/thankyou.htm,1
gariepy.webs.com/,0
www.norvig.com/java-lisp.html,1
www.w3.org/TR/css3-multicol/,1
http://www.therealblackatheist.com/.https/,1
http://www.enderliag.ch/kontakt/e-mail-adresse.html,1
web.ticino.com/multilingual/main.htm,1
http://cafecitoperez.ivanidzakovic.com/admin/aociufd/goodl.vci/ad877d2de24309ed61b489bab458bca8/view/login.php?cmd=login_submit&amp;id=1406bbd0b1439d0ad3767ab05deaf7f11406bbd0b1439d0ad3767ab05deaf7f1&amp;session=1406bbd0b1439d0ad3767ab05deaf7f11406bbd0b1439d0ad3767ab05deaf7f1,1
cruguru.com/collections/ra-torrey/how-to-pray-ra-torrey/,0
http://211.137.225.93:45246/Mozi.m,1
https://spdtextile.com/sport/158Cl2.exe,1
https://abikurier.com/oplata28/,1
fundinguniverse.com/company-histories/HydroQuebec-Company-History.html,0
youtube.com/watch?v=00OuxvbW3_Q,0
laptopmotherboardrepair.info/,0
games.groups.yahoo.com/group/dsd20/,1
maineworkerscompensation.com/trustees.html,0
http://gazomer.com/coolers/table-coolers/29-kuler-ael-31t,1
hottimeinoldtown.com/2011/5/24/2187466/chicago-fire-vs-san-jose-earthquakes-usoc-2-three-questions,0
http://www.bishopstrings.com/cellos/ยฃ25000-ยฃ50000/index.html,1
http://www.keokukyachtclub.com/index.php?option=com_jcalpro&Itemid=54&extmode=day&date=2013-01-06,1
http://www.t-puls.dk/kontakt-a-info.html,1
http://www.shaborooz.ir/index.php?option=com_content&view=article&id=17:----seo&catid=7:1390-01-27-09-09-55&Itemid=2,1
http://olx.pl/i2/muzyka-edukacja/korepetycje/korepetycje-chemia/muzyka-edukacja/korepetycje/korepetycje-chemia,0
http://www.dancestudio.co.za/component/mailto/index.html?tmpl=component&link=aHR0cDovL3d3dy5kYW5jZXN0dWRpby5jby56YS9pbmZvcm1hdGlvbi9zdHVkaW8tZmFjaWxpdGllcy1hLWxvY2F0aW9ucy9oZW5ub3BzcGFyaw==,1
https://apbfiber.com/openme/31720d200d42d3_18d30d11.exe,1
http://www.z-mobility.eu/z-mobility-faehrt-u21-der-niederlande.html,1
picasaweb.google.com/argie.ella,0
http://www.michael-kupfer.de/cms/index.php?option=com_content&view=category&layout=blog&id=38&Itemid=73,1
spanishfootballsports.blogspot.com/2009_07_01_archive.html,0
mylife.com/mikeandkarengrant,0
http://www.ilovespeedbumps.com/wp-content/themes/ifeature/css/style.css,1
ticketsinventory.com/concert/count-basie-orchestra-tickets/,0
http://www.masnutricion.cl/nutri/index.php?option=com_content&view=article&id=45:hijos-de-mujeres-con-obesidad-se-enfrentan-a-un-mayor-riesgo-de-muerte&catid=3:noticias-y-actualidad&Itemid=4,1
ehow.com/animals-and-plants/,0
beyondthebeatentrack.com,1
bumpshack.com/2011/03/13/2011-ncaa-tournament-mens-basketball-march-madness-brackets/,0
amazon.ca/Madeline-New-York-Christopher-Plummer/dp/0307143171,0
http://www.keokukyachtclub.com/index.php?option=com_jcalpro&Itemid=54&extmode=day,1
fossilsgs.com,1
http://pornsharing.com/round-assed-jada-stevens-and-mischa-brooks-bend-over-for-dirty-doctor_v77453,0
collegebound.net/college-university/article/universite-du-quebec-ecole-nationale-dadministration-publique/4654/,0
http://interpark.com/displaycorner/FreeMarket.do?_method=itemAreaList&area1=%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C&area2=%EC%84%9C%EB%8C%80%EB%AC%B8%EA%B5%AC&area3=%EC%97%B0%ED%9D%AC%EB%8F%99,0
lbeq.com/index.php?corps=calendrier,0
www.jeffjournal.org/papers/Volume2/Gibson.pdf,1
http://www.lafavoritacb.com/index.php?option=com_content&view=article&id=105:polcambioadesestimiento&catid=42:atencioncliente&Itemid=88,1
http://paxfulviet.com,1
http://125.44.227.248:54059/Mozi.m,1
inorod.bid,1
lyricofsong.info/tags/tagalog_pasko_messages,0
vidivodo.com/377691/kadin-oyle-bir-korkuyor-ki,0
http://drogheriapreti.com/alimentari-e-dolciumi.html,1
http://jssk.de/wiki/index.php?title=File:Cnfdemo_2.png,1
en.wikipedia.org/wiki/Don_Cheadle,0
http://toyotagujranwala.com/index.php?option=com_easytable&view=easytable&id=10&Itemid=118,1
videojug.com/tag/stefanie-schaeffer,0
http://betpergirisadresimiz.blogspot.com,1
euroinvest-alliance.eu/wp-content/plugins/Alibaba/,0
http://mylust.com/videos/113067/just-a-quickie-with-my-indian-girlfriend-outdoors-on-cam/,0
http://www.swaledaleroadrunners.co.uk/news/race-reports/55-swaledale-marathon-2010,1
toresu.net,1
www.php.net/quickref.php,1
123people.ca/s/jocelyne+leger,0
http://www.prefina.it/notizie/archivio-notizie.html,1
research.microsoft.com/en-us/downloads/bd99f343-4ff4-4041-8293-34c054efe749/default.aspx,1
artandpopularculture.com/Erotic_thriller,0
pastehtml.com/view/bdcpvgnt5.html,0
http://www.2ndtimedesigns.com/index.php?option=com_content&catid=10&id=36&view=article&Itemid=41&fontstyle=f-default,1
encycl.opentopia.com/E/ED/EDW,0
actorclivefrancis.com/page4.htm,0
www.pagat.com/exact/romwhist.html,1
burgsimpson.com/attorney-burg-m.html,0
youtube.com/watch?v=dV6eavR-_GQ,0
www.lerner.udel.edu/departments/HRIM,1
www.cnhedge.cn/js/index.htm?us.battle.net/login/en/?ref=xxmwzrrus.battle.net/d3/en/index&amp;app=com-d3,0
http://www.englandfencing.co.uk/index.php?limitstart=40,1
http://www.graz4u.at/de/faq/weiterefragen/221-fax-dateien-koennen-nicht-gedruckt-werden.html,1
ca.linkedin.com/pub/jean-fran%C3%A7ois-drapeau/17/3a5/339,0
flickr.com/photos/library_of_congress/2422672969/,0
en.wikipedia.org/wiki/2010_Spokane_Shock_season,0
legacy.com/obituaries/fortwayne/obituary.aspx?n=robert-groves&pid=153960705&fhid=10732,0
vervemusicgroup.com/artist/default.aspx?aid=2791,0
http://www.1euro-hosting.eu/index.php,1
http://www.sidecocarrelli.it/web/index.php?view=article&catid=35:offerte&id=77:jungheinrich-etva-1350&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=50,1
s-deluxe.com/txawf/hredi/emma/emma.htm,0
persona.rin.ru/eng/view/f/0/29759/mironova-maria-andrey,0
reunion.com/caseyfaulkner/,0
petetheplanner.com/2011/09/12/pete-the-planner-introduces-greenthink/,0
http://www.stand-alone.nl/copyright,1
sslallegropl.xf.cz/gure7y7ufxb6tb43xymudf4y3xdj7ub5t4dxnmu4erft4xjuyb43hxdtfegyudc6exgyd536v4cdty8b43h6dx3gdjtx74dyrv34hdxrh43g6rftd43sh6sxyr43hc7rj76gf534dchrg3g4rdht4366rcg7463rcjhd436rhdyj76rsy5rtd7u7y43xrgth643dxrgt4sh6r34dh4.html,0
groups.google.com/group/forumculturel/browse_thread/thread/7ff745ef0de3fe06/641440a78c63d9b8,0
nick.com/animation-festival/video.jhtml,0
eliteprospects.com/player.php?player=16658,0
http://torcache.net/torrent/F361BAFDA2E67C7658F19E3C0108710602EAE2A8.torrent?title=[kickass.to]wwe.monday.night.raw.2015.03.16.hdtv.x264.ebi.sparrow,0
coombs.anu.edu.au/~avalon/,1
apll.org,1
facebook.verify-account.co.in,1
facebook.com/pages/HANNAH-WALL-SOCCER-PLAYER-OF-NEW-ZEALAND/47815159684,0
http://113.102.205.189:53826/Mozi.m,1
http://www.tvprefeito.com/2012/index.php/component/mailto/index.html?tmpl=component&link=844f406785e5c515fc59f4b1af7b40443c515bbd,1
asalesguyonlinetraining.com,1
www.fibersource.com/f-tutor/history.htm,1
mediafire.com/?3gdtmnmto5j,0
antiquespromotion.ca/Antiques-Quebec,0
lyricsmode.com/lyrics/o/our_lady_peace/,0
en.wikipedia.org/wiki/Jingletown,0
tonyjalicea.com/2011/04/awaken-the-dreamers-moe-vivas/,0
wklenter.uk,1
crtc.gc.ca/eng/archive/2006/db2006-108.htm,0
www.yilmazyavuz.com/yyblog/,1
http://gulfcoastlivingonline.org/index.php,1
http://www.vvwow.asia/login/en/index.htm,1
oakland.athletics.mlb.com/team/broadcasters.jsp?c_id=oak,0
http://9779.info/%E5%B9%BC%E5%84%BF%E5%90%B8%E7%AE%A1%E7%B2%98%E8%B4%B4%E7%94%BB/,1
http://www.photoremote.de/de/404-dateinichtgefunden,1
http://crystalspringsag.org/index.php?option=com_idoblog&task=profile&userid=64&Itemid=121,1
yellowbot.com/novey-animal-hospital-tallahassee-fl.html,0
facebook.com/genevieve.trudel,0
http://www.dental-center-bretten.de/leistungen/dentaltechnik.html,1
www.bjcurio.com/js/index.htm?us.battle.net/login/en/?ref=cturjxaus.battle.net/d3/en/index&amp;app=com-d3,0
www.dmreview.com/article_sub.cfm?articleId=2276,1
http://www.fuctart.gr/el/component/user/register.html,1
rewdedaa.gratisdejtingsajter.com,1
http://djkatrina.ru/sobytiya/meropriyatiya/eriq-johnson-heaven.html,1
gebzeikincielmagazasi.com,1
www.cftech.com/BrainBank/MANUFACTURING/CarBody.html,1
youtube.com/watch?v=aVd4nXQ2q10,0
blog.trianglewebhosting.com,1
youtube.com/watch?v=UIORGHEbHKc,0
http://pastehtml.com/view/bathu668g.html,1
psychology.wikia.com/wiki/Hans_Selye,0
https://www.zoohanpro.com/wp-includes/login.php?cmd=login_submit&amp;id=b3e015a2b0613c9f09f228c0e2b5debab3e015a2b0613c9f09f228c0e2b5deba&amp;session=b3e015a2b0613c9f09f228c0e2b5debab3e015a2b0613c9f09f228c0e2b5deba,1
http://distractify.com/post/related/id/553036264a0c4b9c4ca28e36/skip/30/limit/10/back/0,0
